,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
224330,4.672252784847112,0.22247328292306556,4.583273932229822,6.0,,0.0,True,[-1.38768728 -1.31953834  1.77348318],[ 0.5303547  -0.21991146 -2.54606811],[1.28424571 1.38073598 1.80454457]
224333,3.7252033224260255,0.8735836436888125,4.879213033885162,,7.0,1.0,True,[-1.02678087  0.69982417 -2.29522704],[-1.32921831  1.40868888  1.74953546],[ 1.45961319 -1.20755293  1.79539557]
224592,4.7002512882332175,4.582474793059249,0.1952739187075343,6.0,0.0,,True,[-1.29503041 -1.26384259  1.88087696],[1.22510447 1.32162528 1.88799514],[ 2.03043323  1.37103825 -0.89983055]
224697,3.848057446974676,2.198775879692342,3.431166673332982,3.0,6.0,,True,[ 1.43277394 -1.35236273 -1.71183349],[-1.38600089 -1.2005672   1.85734755],[-0.40780649  2.39323728  0.95823232]
224768,4.714913888161226,1.8051443517605712,2.957941760078203,6.0,7.0,,True,[-1.23929307 -1.23482294  1.93686989],[-1.23962113  1.2668859   1.91583913],[2.53303563 0.56931351 0.26779213]
224904,3.7023520676890023,4.562284042538759,1.2133638897722383,,6.0,0.0,True,[ 0.67373932  0.75479166 -2.40592288],[-1.25908189 -1.41495649  1.79574801],[1.26457173 1.4252427  1.78371567]
224942,3.6622162263397424,3.5185370720040208,2.2972467016562366,,7.0,1.0,True,[ 0.15388875 -0.132867   -2.60206929],[-1.30372659  1.23639894  1.89307016],[ 1.41917968 -1.36239778  1.71519717]
224957,3.8085489335835,0.16864809561003774,5.500802970806463,2.0,,6.0,True,[ 1.25869868  1.27589344 -1.89733327],[1.24639413 1.77533559 1.45147691],[-1.26558132 -1.37250463  1.82390652]
224987,4.682279516989337,4.471469332333006,0.3242511506776573,1.0,7.0,,True,[ 1.36957574 -1.28567701  1.8120146 ],[-1.24789966  1.17079567  1.97080794],[-1.4708598   1.38320371 -1.6539102 ]
224989,5.664686457833354,1.7207103311354988,2.0926032110311485,5.0,,1.0,True,[-1.14811529  1.3347468  -1.92675433],[ 0.66319783 -1.04357472  2.29852571],[ 1.28760516 -1.24974464  1.89533936]
225002,3.8192990493236065,5.50632520299436,0.15237574768203377,2.0,6.0,,True,[ 1.15942773  1.43445336 -1.8466648 ],[-1.27215893 -1.39398807  1.80291678],[1.74071023 1.07195261 1.62263535]
225044,3.6895091202240113,1.2735013327728169,4.514989547003172,,6.0,0.0,True,[-0.60621392 -0.59276882 -2.46844684],[-1.41899214 -1.3723367   1.70741128],[1.30161969 1.26468725 1.8757538 ]
225080,3.6814131804758605,1.9213482078676203,3.8752386116565196,,6.0,0.0,True,[-0.650103   -0.31546796 -2.50797649],[-1.17700874 -1.40379821  1.85905917],[1.46240557 1.29593612 1.73032353]
225100,3.8274901777067245,3.7977003133024105,1.8528095089908652,4.0,,1.0,True,[-1.28879455 -1.371744   -1.8081557 ],[0.39048391 2.31500935 1.14033067],[ 1.29331307 -1.34276351  1.82658902]
225222,4.711375659966116,4.527263397371978,0.23936094266190633,0.0,,1.0,True,[1.26642907 1.22836912 1.92337378],[-1.88378277 -1.2405831   1.31317022],[ 1.26422491 -1.32484386  1.85973765]
225230,4.714590107468657,0.889289189331755,3.8741207031995875,0.0,4.0,,True,[1.25686649 1.21889404 1.93563528],[-1.31832976 -1.36049706 -1.79531457],[-0.75489038 -0.69279822  2.40047311]
225554,3.681274675105199,3.9682246260214975,1.8285006988733037,,6.0,0.0,True,[ 0.31839713  0.64605006 -2.50865354],[-1.28292113 -1.43061249  1.76622798],[1.43817745 1.19084429 1.8236325 ]
225562,5.679184150486273,2.117974962069186,1.6808408874445426,4.0,,0.0,True,[-1.24924767 -1.32289305 -1.87121197],[0.77327348 1.12656513 2.2237354 ],[1.42827688 1.16706803 1.84663948]
225628,4.673361860711765,1.164680756999301,3.6399573822889337,7.0,3.0,,True,[-1.43394579  1.26313393  1.77774918],[ 1.31360671 -1.44732568 -1.72967795],[ 0.88174319 -0.61255758  2.3789498 ]
225640,5.660784579872102,1.7868242797396174,2.0303911403882817,4.0,,0.0,True,[-1.2625232  -1.20325755 -1.9417277 ],[0.97871489 0.70694053 2.31396894],[1.18994705 1.34594159 1.89329534]
225664,3.752455184269261,0.642201557731118,5.083343257999621,,1.0,7.0,True,[ 1.1696465  -0.8721151  -2.16412623],[ 1.29212379 -1.43677667  1.75447682],[-1.46420112  1.25998353  1.75517993]
225710,4.689180569273151,3.0047483602014653,1.7840710705253846,6.0,,7.0,True,[-1.28045175 -1.33884507  1.83848775],[2.53139697 0.60552924 0.19355541],[-1.20927678  1.38472652  1.85264193]
226018,4.677408991710563,3.4847150952513823,1.315875913038055,7.0,,0.0,True,[-1.29061448  1.38941036  1.79330787],[ 0.72986959 -2.48222948  0.34340524],[1.24553789 1.41986729 1.80130848]
226046,4.659224254649772,0.3695407976982409,4.449234947651988,,4.0,1.0,True,[-1.01055874  1.67962002  1.72329557],[-1.38248754 -1.31431583 -1.78140453],[ 1.43255925 -1.34001828  1.72169249]
226397,4.702126548174066,0.12186362787989731,4.654009823946036,6.0,,0.0,True,[-1.29997428 -1.24797561  1.8880476 ],[-0.58919946 -0.41284061 -2.50888554],[1.4020194  1.3212148  1.76091825]
226440,3.825521756561604,2.295259986233466,3.35721825720493,4.0,7.0,,True,[-1.27104094 -1.37608297 -1.81740215],[-1.21832337  1.39820353  1.83652255],[2.36416701 0.3128238  1.06063924]
226482,3.666928486212917,3.687673150527267,2.1233983632598163,,6.0,0.0,True,[ 0.21014363  0.34217614 -2.57892519],[-1.2518764  -1.36138305  1.84161388],[1.37361015 1.34441492 1.76574169]
226579,3.804419316322166,2.101076411677982,3.572504271999852,5.0,6.0,,True,[-1.29618173  1.20737364 -1.91683641],[-1.27495475 -1.33828192  1.84271319],[ 2.31534549 -0.21962831  1.18449933]
226645,3.8118788955792566,5.595876851222525,0.07024425319821859,5.0,1.0,,True,[-1.34102167  1.21377824 -1.88162251],[ 1.16773295 -1.27279638  1.95665253],[-0.07700122  1.99637443  1.67948205]
226661,4.668886190559096,3.0894323670831,1.7196814423578037,0.0,,1.0,True,[1.33760144 1.38689025 1.76052771],[-2.52660217 -0.64241896  0.12521729],[ 1.18252006 -1.42414219  1.83999058]
226673,3.6637950232731136,3.6303762340138097,2.1838287427130765,,0.0,6.0,True,[-0.07559402 -0.27555869 -2.59431165],[1.16373302 1.35884694 1.90035798],[-1.40253056 -1.39509236  1.70256434]
226699,5.670814260686375,1.48294927885362,2.324236460460006,2.0,,6.0,True,[ 1.19693049  1.32554051 -1.9032603 ],[-0.75818117 -1.12702157  2.22869551],[-1.26399788 -1.17026795  1.96083714]
226762,3.8379890554396923,0.0622797671527989,5.577731177407508,4.0,,0.0,True,[-1.36885137 -1.35814016 -1.75892047],[-2.18784181 -1.01700806  0.99556156],[1.3666652  1.23406012 1.84970859]
226821,3.8385981151347552,1.949876154092289,3.6895257307729565,2.0,7.0,,True,[ 1.41302408  1.31593558 -1.75606848],[-1.37465949  1.34151939  1.76712677],[-0.44194724 -2.31750529  1.11622214]
226937,3.810507105297948,2.245241308872848,3.4222515858292044,4.0,1.0,,True,[-1.22045876 -1.32577735 -1.88809291],[ 1.42993408 -1.17136687  1.84263078],[0.12960863 2.34774879 1.13286241]
226955,3.7007985961939367,1.1254921642935343,4.651709239512529,,1.0,7.0,True,[ 0.71717081 -0.68768473 -2.41347379],[ 1.41914176 -1.34201082  1.73122605],[-1.33773864  1.27349881  1.84411391]
227140,4.680390682552598,0.2108281342341844,4.586781183213219,1.0,,7.0,True,[ 1.39144364 -1.27232777  1.80476221],[-0.22283354  0.0825142  -2.59916075],[-1.35779668  1.26755492  1.83351922]
227149,3.6865259422145535,4.38279765592146,1.4086764018639863,,6.0,0.0,True,[ 0.70027293  0.39549698 -2.48300221],[-1.40592685 -1.17155238  1.86089621],[1.34704759 1.42667995 1.72108893]
227272,4.693065962880722,0.8608600311286017,3.9240740059906765,0.0,4.0,,True,[1.21977177 1.37450171 1.85337581],[-1.33764299 -1.18527676 -1.90208575],[-0.70742192 -0.94800025  2.32657468]
227578,3.798835158758781,5.531679651225596,0.14748519001562332,4.0,0.0,,True,[-1.2872372  -1.1742763  -1.94324357],[1.13850074 1.34967374 1.92205537],[-0.33875044 -2.21417117  1.33969928]
227597,4.662792651420557,0.3630108519978869,4.452196496581557,1.0,,7.0,True,[ 1.35038755 -1.40399182  1.73705511],[-0.411591    0.74411263 -2.46758774],[-1.26442908  1.22433702  1.92725659]
227646,4.704894179871608,0.11585362507093043,4.657252195057462,6.0,,0.0,True,[-1.30710854 -1.22425029  1.89862542],[-0.53062121 -0.65229488 -2.47084045],[1.39746734 1.33337687 1.75536069]
227647,4.724781051119263,4.646039838224609,0.10717911065612906,1.0,7.0,,True,[ 1.22207536 -1.19170452  1.9744549 ],[-1.44910896  1.24735671  1.77659349],[-1.13249597  2.19556963  0.84203732]
227656,4.691095991144614,0.23812510254360844,4.548778906311777,7.0,,1.0,True,[-1.35986836  1.24730678  1.84582877],[ 0.65195313  0.11755924 -2.52452707],[ 1.23181095 -1.29356617  1.90300508]
227785,3.7043504851948446,4.498837984505958,1.274811530299198,,7.0,1.0,True,[ 0.68817679 -0.77244481 -2.39621404],[-1.27761302  1.44912995  1.75494369],[ 1.22698972 -1.40554937  1.82511019]
228095,3.8494773047745983,3.483103357291728,2.145419337933674,5.0,,0.0,True,[-1.3590917   1.4343121  -1.70520337],[ 0.38343044 -2.41577786  0.91054842],[1.33195677 1.15683941 1.923464  ]
228108,4.689780575892407,0.1501867285154056,4.638032695592187,1.0,,7.0,True,[ 1.31256269 -1.30413959  1.84078764],[ 0.56266132  0.09471495 -2.54686892],[-1.42111491  1.2943509   1.76555605]
228129,4.706723177616762,1.6162626153183461,3.155014207064891,0.0,7.0,,True,[1.17618869 1.3406421  1.90561248],[-1.27503907  1.25825321  1.8982029 ],[-0.52400286 -2.53804529  0.30959188]
228153,3.8263295306816847,5.502337636531139,0.14933283278717635,2.0,6.0,,True,[ 1.21437778  1.4311589  -1.81360713],[-1.30600651 -1.39952523  1.77419731],[1.65683191 1.10509344 1.68694295]
228222,3.8246160062994194,0.3523180724206979,5.301065921279883,2.0,0.0,,True,[ 1.25035906  1.38933893 -1.82165846],[1.38058559 1.2749866  1.81121301],[-1.41797251 -1.50879843  1.58901896]
228249,3.8432983969835535,1.9579428836513395,3.6767587193651075,2.0,1.0,,True,[ 1.31140184  1.44406059 -1.73407446],[ 1.3466122  -1.3483798   1.78342577],[-2.32344825 -0.49243788  1.08221679]
228282,3.807154386293388,0.27079847321586686,5.400047140490746,4.0,,0.0,True,[-1.17604051 -1.3431787  -1.90391694],[-2.03602678 -0.6329181   1.5053603 ],[1.44340976 1.26954152 1.76548367]
228362,3.8060506965891525,2.4078006741956233,3.264148629215225,4.0,1.0,,True,[-1.31109375 -1.20347779 -1.90912922],[ 1.19029445 -1.24388756  1.9616429 ],[0.39344519 2.36787472 1.02492449]
228401,4.719042292633905,1.6039749966538592,3.154982710712236,7.0,0.0,,True,[-1.25478492  1.19371256  1.9526047 ],[1.29655572 1.44583296 1.74373459],[ 0.61014181 -2.49082162  0.48542212]
228424,3.845414413433915,0.016390966967039386,5.616194619599046,2.0,,6.0,True,[ 1.31139099  1.45586751 -1.72418197],[ 1.69411451  1.98379716 -0.0813933 ],[-1.17665399 -1.31185311  1.9252602 ]
228434,3.8019978825194363,3.2582947668888718,2.4177073505916926,2.0,,7.0,True,[ 1.23697563  1.25048731 -1.92828234],[-0.26817106 -2.37829597  1.0411016 ],[-1.23987206  1.19281964  1.96265091]
228509,4.72081992980166,2.8029279127074713,1.9542521574908682,0.0,,1.0,True,[1.24525858 1.19259282 1.95937578],[-2.56182729 -0.45036185  0.21520955],[ 1.13263955 -1.31421872  1.94988636]
228538,3.9366577895341184,0.06325802777331396,5.478084182692568,,5.0,0.0,True,[-1.28020541 -1.86435586 -1.30282437],[-1.17435258  1.32958599 -1.91447045],[1.21144331 1.43756481 1.81050062]
228546,6.706521247485891,,,7.0,1.0,,True,[-1.41586114  1.33480763  1.73946136],[ 1.40729239 -1.24002695  1.81492735],[nan nan nan]
228552,5.68307213899432,2.3681051999753446,1.4268226610303363,5.0,1.0,,True,[-1.33166912  1.26204377 -1.85634126],[ 1.22655134 -1.26522465  1.92532553],[ 1.07752079 -0.88874319  2.2048094 ]
228715,4.689981624989413,2.9441123222766064,1.8439060527339808,7.0,,0.0,True,[-1.35786888  1.25576886  1.84155822],[ 0.71661186 -2.50821099  0.0862848 ],[1.26007195 1.16661603 1.96553446]
228771,3.842540828033193,3.916735027093454,1.7187241448733532,3.0,,6.0,True,[ 1.45293456 -1.29682945 -1.73761749],[-0.61837244  2.26175808  1.14637077],[-1.23897327 -1.47527729  1.76085268]
228871,3.805875693420189,0.24046104232092855,5.431663264258882,5.0,,1.0,True,[-1.24748774  1.26804695 -1.90995583],[-1.17288967  1.71038563  1.58461694],[ 1.29101419 -1.42131547  1.76783617]
229107,3.82986410643619,5.5537424517251,0.09439344183871068,5.0,1.0,,True,[-1.40689488  1.26629328 -1.79701089],[ 1.33202532 -1.3024938   1.82792737],[-0.88119237  1.58769522  1.87478636]
229251,4.671124321743403,0.3213117997666472,4.48556387848995,6.0,,0.0,True,[-1.45642984 -1.24941992  1.76914159],[ 0.54730833  0.47541904 -2.50729542],[1.33976675 1.147759   1.92347975]
229390,3.8139858606048684,0.054828408490772036,5.609185730904359,3.0,,7.0,True,[ 1.15381976 -1.40626449 -1.87168912],[ 2.42779961 -0.6832714   0.67158713],[-1.19146178  1.22714905  1.97145226]
229587,3.814759936602783,0.20036513697086297,5.4628749264263545,4.0,,0.0,True,[-1.1626601  -1.40383186 -1.86804111],[-2.3661966   0.04768683  1.10042702],[1.42473339 1.16397551 1.85132271]
229615,4.663129807859168,4.524992555180297,0.2898776369605347,1.0,7.0,,True,[ 1.33346631 -1.41848186  1.73835463],[-1.29335746  1.30032382  1.85700954],[-1.22797852  1.60453395 -1.65216209]
229934,4.6778500332314,3.176693175222976,1.6234567915456246,0.0,,7.0,True,[1.44326045 1.22762572 1.79500261],[-0.86216574 -2.45572041  0.19546741],[-1.24386535  1.35129275  1.85442899]
230004,4.777608446923531,4.488988476142826,0.21140307693364413,,0.0,7.0,True,[-0.87521347 -1.1480957   2.17439133],[1.46045635 1.23114766 1.77860695],[-1.40893164  1.306752    1.76618539]
230028,4.667552318521088,4.577615803867518,0.23283187761139423,1.0,7.0,,True,[ 1.38636288 -1.34487785  1.75539213],[-1.37469097  1.2848604   1.80871735],[-1.46970827  1.64164335 -1.39895129]
230176,3.66075988019087,3.1688795301236334,2.6483605896854963,,0.0,6.0,True,[-9.56447490e-04 -6.34555464e-02 -2.60922833e+00],[1.30208913 1.27579044 1.86789257],[-1.42318713 -1.32093959  1.74406336]
230200,3.6721769269682536,2.0500599168409632,3.755763156190783,,7.0,1.0,True,[-0.22180166  0.49412148 -2.55318389],[-1.3745066   1.28656892  1.80764267],[ 1.23482215 -1.43912517  1.7933859 ]
230312,4.6716816722243015,4.569041634935387,0.23727669284031183,6.0,0.0,,True,[-1.25009158 -1.45324355  1.77128604],[1.29711415 1.34329327 1.8235016 ],[ 1.063729    1.95895416 -1.35760054]
230395,3.8131259703769906,3.7160784931475135,1.9487955364754956,5.0,,6.0,True,[-1.24003503  1.32514281 -1.87574243],[ 2.25491394 -0.3131416   1.27648167],[-1.37922142 -1.42120318  1.70000876]
230467,3.7004649643208123,1.222926153986548,4.55460888169264,,7.0,1.0,True,[-0.61379526  0.77631644 -2.41509589],[-1.25559085  1.44560859  1.77364242],[ 1.20386897 -1.44882253  1.80657487]
230490,3.8462508874976695,3.8995122755709963,1.732236836931334,3.0,,0.0,True,[ 1.31139148 -1.46048394 -1.72027295],[-2.27433345  0.63086923  1.11423129],[1.458263   1.22972178 1.78139085]
230671,3.7044968699440175,4.684980803796881,1.0885223262591017,,6.0,0.0,True,[ 0.69895652  0.7649345  -2.39550308],[-1.31251617 -1.31495353  1.83311171],[1.43352639 1.31686772 1.73866659]
230793,6.733926401261365,1.0196691148992167,1.7244044838394195,0.0,6.0,,True,[1.43705698 1.18538671 1.82806608],[-1.44028594 -1.15388893  1.84559388],[-1.73226714 -1.45516607  1.30147695]
230811,4.671960380416474,3.4346572654755363,1.3713823541079897,1.0,,0.0,True,[ 1.35328239 -1.35627167  1.7723583 ],[-2.47196896  0.78029853  0.30430849],[1.41425325 1.26844795 1.78970041]
230864,3.6633136979111844,2.907779107843527,2.906907194245289,,6.0,0.0,True,[ 0.08917881 -0.24782876 -2.59667635],[-1.39902432 -1.17353714  1.86484356],[1.29912281 1.45192342 1.73674935]
230922,4.667723748207669,0.21836494530651818,4.591911306485812,0.0,,6.0,True,[1.45187057 1.27296991 1.75605223],[-0.0824979  -0.23934955 -2.59769242],[-1.44581643 -1.23124044  1.79046413]
231091,4.673922451097494,1.3677243594927635,3.4363531894097434,1.0,6.0,,True,[ 1.37655955 -1.32254365  1.77990508],[-1.22641527 -1.44520929  1.79426188],[-0.83168596  2.45417851  0.31209985]
231099,3.668957493777302,2.0653599762402215,3.7436825299824767,,1.0,7.0,True,[ 0.32729335 -0.32461656 -2.56896928],[ 1.34407454 -1.34649381  1.78676189],[-1.32233494  1.32148194  1.82132254]
231110,4.662276910800097,3.253925250742129,1.5617978384577738,0.0,,7.0,True,[1.37117182 1.38619266 1.73506707],[-0.65160704 -2.52068616  0.18343817],[-1.4285336   1.24337165  1.79594507]
231147,4.658496396264868,0.4459681988485922,4.37353540488654,,4.0,7.0,True,[ 1.76259987 -0.86328655  1.72048773],[-1.3756952  -1.33259243 -1.77306518],[-1.37981898  1.31649955  1.78186097]
231165,3.6711732021014845,2.2473938817774,3.559432916121116,,6.0,0.0,True,[-0.43622827 -0.27912359 -2.55810377],[-1.22142809 -1.34341465  1.87495346],[1.41357072 1.35094979 1.7288298 ]
231180,3.812957740043423,0.10837783025993247,5.556664429696644,5.0,,1.0,True,[-1.32451301  1.23950783 -1.87653554],[-0.29058385  2.39984179  0.98408353],[ 1.13776781 -1.36192508  1.9138298 ]
231299,4.684454822123185,0.24831550466261182,4.5452296732142035,6.0,,0.0,True,[-1.28585108 -1.35829456  1.8203634 ],[ 0.69187517 -0.06599599 -2.51576097],[1.14368048 1.39436622 1.88675324]
231360,4.674208703479083,0.3513354188933027,4.452455877627614,1.0,,7.0,True,[ 1.42604714 -1.26748086  1.78100585],[-0.88776925  0.23750508 -2.44285839],[-1.21174773  1.23194392  1.95603722]
231367,3.726895052603535,1.023957891731274,4.727147055665191,,0.0,6.0,True,[ 0.9515759   0.82216815 -2.28705987],[1.25754137 1.34875689 1.8470367 ],[-1.43020376 -1.35775316  1.70971447]
231448,3.8354688307274714,0.023401741535777936,5.61912942773675,2.0,,6.0,True,[ 1.32701343  1.3840746  -1.77072665],[ 2.5844016   0.34822168 -0.1082128 ],[-1.26313419 -1.16596703  1.96395338]
231514,3.7148338895894035,4.657993127790595,1.105172982620001,,1.0,7.0,True,[-0.71280735  0.89623584 -2.3453714 ],[ 1.289605   -1.44008362  1.75361858],[-1.34067767  1.31331123  1.81380732]
231521,4.715649793936118,3.116847960225208,1.6455022458386739,1.0,,0.0,True,[ 1.27322955 -1.19525931  1.93967567],[-2.5321106   0.42017414  0.47325429],[1.32950558 1.44512933 1.71933595]
231560,4.6676571658165775,0.36788146126400645,4.442461372919417,,5.0,0.0,True,[-1.04502132 -1.62394931  1.75579586],[-1.17100919  1.35600941 -1.89791358],[1.40815951 1.27438508 1.79028753]
231654,3.8269645812108943,1.9291576247822038,3.721877794006902,4.0,1.0,,True,[-1.39119542 -1.26424502 -1.81062416],[ 1.2136925  -1.40588419  1.83372303],[0.53689998 2.2941361  1.1228437 ]
231685,4.840995022371371,4.251286297046641,0.38571868058198877,,6.0,0.0,True,[0.70192374 0.71004326 2.41148121],[-1.26381159 -1.33243728  1.85458652],[1.20867771 1.4019553  1.84003248]
231738,3.845896742278893,3.657247371970984,1.9748558857501233,5.0,,6.0,True,[-1.3981299   1.37560797 -1.72192784],[ 2.35874887 -0.38137979  1.05021579],[-1.25880158 -1.40066678  1.80711127]
231867,4.709195053276902,3.9256881508786257,0.8431167958444719,7.0,,3.0,True,[-1.14080546  1.35766037  1.91505123],[ 0.64839422 -0.88682197  2.36753706],[ 1.29701723 -1.29504022 -1.85814885]
231897,4.724765162389863,0.16216656064296336,4.591068276967174,7.0,,1.0,True,[-1.20881424  1.20525297  1.97439444],[ 0.19244479  0.26777513 -2.58908507],[ 1.19012047 -1.27300236  1.9429818 ]
231910,3.8208853226282717,0.12196374995071683,5.535150927421012,3.0,,7.0,True,[ 1.39934204 -1.21296453 -1.83920062],[ 0.4428348  -2.32743848  1.09500113],[-1.22836335  1.35326388  1.86330361]
231980,3.6986412986888006,4.363139703026235,1.4162189982849647,,7.0,1.0,True,[ 0.61664892 -0.74581307 -2.42396514],[-1.28284444  1.45955342  1.74244482],[ 1.25515069 -1.35657955  1.84292937]
231998,3.6864139450212936,1.4338610032491603,4.357725051729546,,0.0,6.0,True,[ 0.36380123  0.71535554 -2.4835489 ],[1.46266659 1.30775224 1.72118869],[-1.1736215  -1.40810348  1.85794433]
232004,3.819026263774773,2.026967124635272,3.632006611589955,3.0,0.0,,True,[ 1.3812258  -1.22041011 -1.84794871],[1.24791591 1.3136372  1.87860672],[-2.34859692  0.27008297  1.10600529]
232070,4.690023992370854,3.2919112352444637,1.496064772384682,1.0,,0.0,True,[ 1.32081335 -1.29445638  1.8417206 ],[-2.48419194  0.75364831  0.27000859],[1.34638207 1.17398392 1.90292329]
